sample_id	Bin ID	Mapped genome	Purity (bp)	Completeness (bp)	Predicted size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Predicted size (seq)	True positives (seq)	True size (seq)
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.376.fa	1035915	0.6839301163720058	0.9767927540609346	1820455	1245064	1274645.0	0.5660377358490566	0.7692307692307693	53	30	39.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.380.fa	1048657	0.9865128278667635	0.9763424250621732	3786561	3735491	3826005.0	0.9848484848484849	0.9154929577464789	132	130	142.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.91.fa	1048960	0.985602469772734	0.9757190740029483	3868858	3813156	3908047.0	0.9512195121951219	0.7959183673469388	41	39	49.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.216.fa	1030770	0.8547283889109379	0.9754419722232484	2842152	2429268	2490428.0	0.8	0.6666666666666666	30	24	36.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.98.fa	1048984	0.9631803444623988	0.9751318044494673	6148944	5922542	6073581.0	0.7590361445783133	0.7	83	63	90.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.79.fa	1220_AG	1.0	0.9744928143878372	3449153	3449153	3539434.0	1.0	0.41935483870967744	13	13	31.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.179.fa	1030857	0.8256011617544308	0.9736191691882792	6390335	5275868	5418821.0	0.5348837209302325	0.8070175438596491	86	46	57.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.388.fa	evo_1048972.019	0.1898092195867088	0.972652242409281	15443881	2931391	3013812.0	0.5789473684210527	0.8608695652173913	171	99	115.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.131.fa	1286_BG	0.9993070292093651	0.9726079783245035	5029072	5025587	5167125.0	0.9696969696969697	0.5245901639344263	33	32	61.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.166.fa	1036692	1.0	0.9722373482678165	2106815	2106815	2166976.0	1.0	0.78125	75	75	96.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.379.fa	1287_AA	1.0	0.9722121304497311	6285996	6285996	6465663.0	1.0	0.7481481481481481	101	101	135.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.42.fa	1049062	0.7723061930335333	0.9709319827503847	4184589	3231784	3328538.0	0.9069767441860465	0.7959183673469388	43	39	49.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.306.fa	1285_BL	0.9842151223793976	0.9708503785126016	4431710	4361756	4492717.0	0.9230769230769231	0.631578947368421	39	36	57.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.274.fa	1139_AX	0.9818803311336807	0.9706891453780114	6426166	6309726	6500254.0	0.9117647058823529	0.5961538461538461	34	31	52.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.200.fa	1286_AD	0.8380617872073945	0.9706556544807161	5007768	4196819	4323695.0	0.6666666666666666	0.5	18	12	24.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.228.fa	1049074	0.9100460076203728	0.97036630638313	5459313	4968226	5119949.0	0.9230769230769231	0.6486486486486487	26	24	37.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.281.fa	1036620	0.9454066271462075	0.9693123068804178	4116855	3892102	4015323.0	0.746031746031746	0.734375	63	47	64.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.265.fa	1286_BX	0.2237695510001056	0.9685777041242922	19842655	4440182	4584229.0	0.07236842105263158	0.6875	304	22	32.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.286.fa	1048762	1.0	0.9684751189929337	3170927	3170927	3274144.0	1.0	0.84	21	21	25.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.155.fa	1036653	0.9970553031448192	0.9684611899714234	5259285	5243798	5414567.0	0.8846153846153846	0.8214285714285714	26	23	28.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.333.fa	1285_BK	1.0	0.9664014826342647	3344587	3344587	3460867.0	1.0	0.7777777777777778	7	7	9.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.390.fa	1035945	1.0	0.9654986633228274	2736481	2736481	2834267.0	1.0	0.8425925925925926	91	91	108.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.300.fa	1030710	0.9950482898314265	0.9651848224681444	4457046	4434976	4594950.0	0.8292682926829268	0.6181818181818182	41	34	55.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.312.fa	1030803	1.0	0.9645803820211475	2242197	2242197	2324531.0	1.0	0.625	45	45	72.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.158.fa	1030773	0.9257829249789351	0.9645271451025569	2667944	2469937	2560775.0	0.8615384615384616	0.835820895522388	130	112	134.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.52.fa	1036662	0.9297111258090769	0.9637626378098268	3831218	3561926	3695854.0	0.8333333333333334	0.5833333333333334	42	35	60.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.395.fa	1035978	0.9903151460957756	0.9635914897882628	2484911	2460845	2553826.0	0.9834437086092715	0.7898936170212766	302	297	376.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.194.fa	1036638	0.6928035317754976	0.9618940581684591	2270586	1573070	1635388.0	0.18604651162790697	0.7272727272727273	43	8	11.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.341.fa	1220_G	0.8293210243473182	0.9618384596328361	7116102	5901533	6135680.0	0.6	0.45549738219895286	145	87	191.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.297.fa	1030809	0.9827805310699992	0.9598450302477977	3464741	3405080	3547531.0	0.975	0.6610169491525424	120	117	177.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.173.fa	1285_BE	0.991222080913659	0.9584235184147443	4553471	4513501	4709297.0	0.7857142857142857	0.4782608695652174	14	11	23.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.268.fa	1030860	1.0	0.9582632875195287	4613756	4613756	4814706.0	1.0	0.6808510638297872	32	32	47.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.372.fa	1035972	1.0	0.9581362055747801	2262150	2262150	2360990.0	1.0	0.8468468468468469	94	94	111.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.360.fa	1036572	1.0	0.9555929399823312	2745279	2745279	2872854.0	1.0	0.7125	57	57	80.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.172.fa	1286_W	0.9915537829242916	0.9541501170404879	4691331	4651707	4875236.0	0.7647058823529411	0.35135135135135137	17	13	37.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.323.fa	1036689	0.14000128518754573	0.953838418447362	44024703	6163515	6461802.0	0.18057921635434412	0.8760330578512396	587	106	121.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.85.fa	1030707	1.0	0.951329596689674	3787011	3787011	3980756.0	1.0	0.7733333333333333	58	58	75.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.218.fa	1287_AG	0.5945147946194208	0.9508505608788823	6182011	3675297	3865273.0	0.5833333333333334	0.2916666666666667	12	7	24.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.361.fa	1220_V	0.7167218481891109	0.9501389707873722	8365421	5995680	6310319.0	0.6551724137931034	0.7215189873417721	87	57	79.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.340.fa	1036794	1.0	0.9480948081109496	3322128	3322128	3504004.0	1.0	0.6574074074074074	71	71	108.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.156.fa	1030815	1.0	0.947769317223229	3373982	3373982	3559919.0	1.0	0.5396825396825397	34	34	63.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.159.fa	1048780	0.9913507438726904	0.9455442382791394	7855242	7787300	8235786.0	0.9803921568627451	0.49019607843137253	51	50	102.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.34.fa	1021_B	0.8631034362765543	0.9451444135579947	3965746	3422849	3621509.0	0.75	0.3333333333333333	4	3	9.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.237.fa	evo_1036674.014	0.5245041539463404	0.9423647576166941	5472868	2870542	3046105.0	0.5	0.725	58	29	40.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.202.fa	1049014	1.0	0.9423512169798942	5594693	5594693	5936951.0	1.0	0.5869565217391305	27	27	46.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.299.fa	1139_AK	0.9097818059050128	0.9400914817927121	4594029	4179564	4445912.0	0.813953488372093	0.6481481481481481	43	35	54.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.149.fa	1287_CC	0.8895643934761641	0.9399017629601641	6582569	5855619	6230033.0	0.7027027027027027	0.36619718309859156	37	26	71.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.89.fa	1049026	1.0	0.9395627336565802	3127934	3127934	3329138.0	1.0	0.5757575757575758	19	19	33.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.263.fa	1036671	1.0	0.9368627916089292	2496136	2496136	2664356.0	1.0	0.7884615384615384	82	82	104.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.183.fa	1035936	1.0	0.9367965512326866	2359724	2359724	2518929.0	1.0	0.5142857142857142	18	18	35.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.291.fa	1049086	0.9976418853292032	0.9357723235848324	4266544	4256483	4548631.0	0.8717948717948718	0.34	39	34	100.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.384.fa	1287_B	1.0	0.9348564420311045	6355629	6355629	6798508.0	1.0	0.5420560747663551	58	58	107.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.292.fa	evo_1030827.025	0.25863565884105444	0.9332775530420228	16414179	4245292	4548799.0	0.2740174672489083	0.7492537313432835	916	251	335.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.49.fa	1036752	0.8346508287141498	0.9326608321443568	4308301	3595927	3855557.0	0.8653846153846154	0.7563025210084033	104	90	119.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.307.fa	1036599	1.0	0.9313750747945969	4023694	4023694	4320165.0	1.0	0.4090909090909091	9	9	22.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.369.fa	1220_AQ	0.25337839870622425	0.9307731168150817	16120877	4084682	4388483.0	0.19469026548672566	0.5365853658536586	113	22	41.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.205.fa	1035909	1.0	0.9284584304666452	2634589	2634589	2837595.0	1.0	0.7407407407407407	40	40	54.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.240.fa	1048981	1.0	0.9268750912646538	3979845	3979845	4293831.0	1.0	0.631578947368421	24	24	38.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.244.fa	1139_BS	0.5396163068333755	0.9262329341424191	6735017	3634325	3923770.0	0.34210526315789475	0.5	38	13	26.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.39.fa	1285_CI	1.0	0.9245148689474543	7003214	7003214	7575015.0	1.0	0.3113207547169811	33	33	106.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.133.fa	1285_BJ	0.9854491497556545	0.9234603477036503	3685764	3632133	3933177.0	0.9666666666666667	0.6590909090909091	30	29	44.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.290.fa	1036545	0.9995586670566858	0.9211748029228439	3904082	3902359	4236285.0	0.9838709677419355	0.7530864197530864	62	61	81.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.392.fa	1286_AC	0.33713249301287124	0.9210625156953447	15013320	5061478	5495260.0	0.8216833095577746	0.7137546468401487	701	576	807.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.125.fa	1049023	0.9915626012294948	0.9203946331539756	5494940	5448577	5919827.0	0.8764044943820225	0.7572815533980582	89	78	103.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.381.fa	1030956	1.0	0.9200120968654116	3863531	3863531	4199435.0	1.0	0.725	87	87	120.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.145.fa	1286_L	0.2668113255317815	0.9192402288182041	17512926	4672647	5083162.0	0.11363636363636363	0.2631578947368421	132	15	57.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.278.fa	1285_AT	0.0951232024458492	0.9180690066455052	42984171	4088792	4453687.0	0.07526881720430108	0.4	186	14	35.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.238.fa	1036773	0.9886240376921042	0.9171896311010559	2763019	2731587	2978214.0	0.95	0.76	20	19	25.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.294.fa	1048774	0.9842697554719873	0.9168036048195836	3690661	3632606	3962251.0	0.84	0.8076923076923077	25	21	26.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.343.fa	1287_BZ	0.9923821920832019	0.9166558618705136	6333318	6285072	6856523.0	0.9662921348314607	0.5149700598802395	89	86	167.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.135.fa	1036593	0.6366278839117876	0.9150022819132138	6175683	3931612	4296833.0	0.8	0.8275862068965517	30	24	29.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.253.fa	1048951	1.0	0.9145612071797814	3988984	3988984	4361637.0	1.0	0.5775862068965517	67	67	116.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.25.fa	1286_CQ	0.48986827617186823	0.9130990844961246	7706882	3775357	4134663.0	0.6470588235294118	0.6346153846153846	51	33	52.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.273.fa	1286_BQ	0.04497566578264929	0.9128950708318052	110574750	4973173	5447694.0	0.04227642276422764	0.4642857142857143	1230	52	112.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.206.fa	1030785	0.9993672698263376	0.9122896962851449	2629873	2628209	2880893.0	0.96	0.6153846153846154	25	24	39.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.310.fa	1021_F	0.8104018838716728	0.9116965798575423	5636902	4568156	5010610.0	0.5918367346938775	0.5576923076923077	49	29	52.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.289.fa	1139_BY	0.16775566086302549	0.9109294779731058	35994070	6038209	6628624.0	0.12727272727272726	0.5384615384615384	220	28	52.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.35.fa	1220_W	0.49978551983116637	0.9077976240247233	8667468	4331875	4771851.0	0.42857142857142855	0.42857142857142855	35	15	35.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.102.fa	1036650	0.9976396707570457	0.9035305919971371	4504880	4494247	4974095.0	0.9583333333333334	0.45098039215686275	48	46	102.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.13.fa	1021_O	1.0	0.9033518828405582	5877706	5877706	6506552.0	1.0	0.5833333333333334	21	21	36.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.140.fa	1048873	0.999717530468432	0.902641085040543	7915898	7913662	8767230.0	0.9833333333333333	0.7972972972972973	60	59	74.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.357.fa	1220_CC	0.2436100020315194	0.9011047072020805	25301260	6163640	6840093.0	0.12878787878787878	0.3469387755102041	132	17	49.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.19.fa	1286_AY	0.9961771882212538	0.8998629386742792	3183259	3171090	3523970.0	0.7857142857142857	0.5	14	11	22.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.197.fa	1030788	0.8424525876053133	0.8990166615113127	3239501	2729126	3035679.0	0.875	0.7974683544303798	72	63	79.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.126.fa	1036560	1.0	0.8976245945855659	2472033	2472033	2753972.0	1.0	0.6354166666666666	61	61	96.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.162.fa	1030758	1.0	0.8930005039038279	2660019	2660019	2978743.0	1.0	0.375	3	3	8.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.231.fa	1048957	0.9429079522091833	0.8856783024310007	3901419	3678679	4153516.0	0.95625	0.7536945812807881	160	153	203.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.139.fa	1286_BC	1.0	0.8854857565236719	4772654	4772654	5389871.0	1.0	0.4444444444444444	16	16	36.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.17.fa	1036617	1.0	0.8773790349943013	2534183	2534183	2888356.0	1.0	0.8333333333333334	20	20	24.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.260.fa	1036584	1.0	0.874713646653861	2723616	2723616	3113723.0	1.0	0.5151515151515151	34	34	66.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.86.fa	1052986	0.270913378332284	0.8718522359660941	15875185	4300800	4932946.0	0.2673469387755102	0.7043010752688172	490	131	186.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.266.fa	1030929	0.9868030931578174	0.8714628653197878	5177880	5109548	5863185.0	0.9014084507042254	0.7111111111111111	71	64	90.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.177.fa	1021_S	0.8770987777037917	0.8688088388164156	5412436	4747241	5464080.0	0.6842105263157895	0.37681159420289856	38	26	69.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.31.fa	1285_K	0.987741340376029	0.8643416482939859	4879571	4819754	5576214.0	0.9375	0.46875	48	45	96.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.352.fa	1036776	0.9460770337112716	0.8596983316122119	2216588	2097063	2439301.0	0.9076923076923077	0.6210526315789474	65	59	95.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.362.fa	evo_1030719.009	0.10286271738221553	0.858333036522179	41701951	4289576	4997566.0	0.089058524173028	0.5645161290322581	393	35	62.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.57.fa	1139_AS	0.8418692075751699	0.8581920554868401	6417757	5402912	6295691.0	0.8536585365853658	0.47297297297297297	41	35	74.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.208.fa	1021_A	1.0	0.8574600443581886	2499803	2499803	2915358.0	1.0	0.5	22	22	44.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.192.fa	1035948	1.0	0.8574227240841007	2777007	2777007	3238784.0	1.0	0.4148936170212766	39	39	94.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.74.fa	1286_N	0.9843059923067964	0.8569595454664153	3133935	3084751	3599646.0	0.875	0.30434782608695654	8	7	23.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.270.fa	1036764	1.0	0.8508853291818591	2076926	2076926	2440900.0	1.0	0.6730769230769231	35	35	52.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.161.fa	1030845	0.3683546072697951	0.8500031688355586	15292343	5633005	6627040.0	0.5089285714285714	0.48717948717948717	112	57	117.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.141.fa	1035924	0.916905021746159	0.8487627281900743	807269	740189	872080.0	0.9130434782608695	0.84	46	42	50.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.207.fa	1220_AC	0.33872566957753036	0.845795230087286	20771269	7035762	8318517.0	0.23225806451612904	0.5142857142857142	155	36	70.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.311.fa	1036665	0.9159067807788701	0.838800095504604	2577580	2360823	2814524.0	0.7142857142857143	0.6521739130434783	42	30	46.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.241.fa	1036806	0.9869446348099454	0.830429862680824	3026342	2986832	3596730.0	0.9565217391304348	0.5116279069767442	23	22	43.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.7.fa	1021_AC	0.722894075479359	0.8272579943597821	6285268	4543583	5492341.0	0.5185185185185185	0.4	27	14	35.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.367.fa	1048768	0.9916291513426818	0.8250353231676528	2776421	2753180	3337045.0	0.9452054794520548	0.6448598130841121	73	69	107.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.345.fa	evo_1048975.026	0.3245858576515747	0.8207036442426596	11352075	3684723	4489712.0	0.3230769230769231	0.5384615384615384	130	42	78.0
pool	CAMI_high_GoldStandardAssembly.fasta.metabat-bins-_--minContig_1500_--minSamples_5_--numThreads_16_--superspecific.223.fa	1049017	1.0	0.8199943694696967	5752527	5752527	7015325.0	1.0	0.17073170731707318	7	7	41.0
